tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
CF-19a	CF-19a_LP-DIR-T	CF-19		mt	295.2	42.2	2	11	100	4.7	8.6	893	723	K		hargrave 2020-11-24 21:53:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-19a		CF-19																	This study	LP-NOMAG				Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		lt	342.1	57.4	3	3	0	29.9	9.1	473	273	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		ht	284.2	22.2	3	3	100	38.8	19.8	945	937	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		lt	203.3	55.5	3	3	-1	29.9	9.1	473	273	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		ht	150.1	15.5	3	3	-1	38.8	19.8	945	937	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		mt	291.8	34.4	3	9	0	7.3	11.7	883	773	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		mt	154.9	32.6	3	9	-1	7.3	11.7	883	773	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		lt	340.3	67.3	3	3	100	29.9	9.1	473	273	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		mt	285.4	39.7	3	9	100	7.3	11.7	883	773	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-1a		CF-1																	This study	LP-NOMAG				Cutface Creek	CF
CF-1a	CF-1a_LP-DIR-T	CF-1		ht	287.3	17.3	3	3	0	38.8	19.8	945	937	K		hargrave 2020-11-19 18:48:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cutface Creek	CF
CF-20a	CF-20a_LP-DIR-T	CF-20		ht	306.6	32.7	3	9	100	5.1	10.8	954	933	K		hargrave 2020-11-24 21:55:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-20a	CF-20a_LP-DIR-T	CF-20		mt	307.4	49.2	3	13	100	7.1	4.1	913	723	K		hargrave 2020-11-24 21:55:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cutface Creek	CF
CF-20a	CF-20a_LP-DIR-T	CF-20		mt	313.3	41.1	3	13	0	7.1	4.1	913	723	K		hargrave 2020-11-24 21:55:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cutface Creek	CF
CF-20a	CF-20a_LP-DIR-T	CF-20		ht	310.0	24.8	3	9	0	5.1	10.8	954	933	K		hargrave 2020-11-24 21:55:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cutface Creek	CF
CF-20a	CF-20a_LP-DIR-T	CF-20		mt	343.4	49.8	3	13	-1	7.1	4.1	913	723	K		hargrave 2020-11-24 21:55:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cutface Creek	CF
